reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,text.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
14,176,81,0,0,0,46,11.633859499997925,12.57349629997043,12.57349629997043,12.639455800002906,t,1.4042173000052571,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
95,153,64,0,1,1,66,14.006736299954355,14.990767299954314,14.990767299954314,15.008085899986327,t,0.8439021999947727,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
56,100,23,0,2,2,7,15.857558199961204,16.842071199964266,16.842071199964266,16.858421999961138,l,0.453154299990274,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
67,75,119,0,3,3,5,17.324793499952648,18.326677199976984,18.326677199976984,18.326677199976984,t,1.2078243999858387,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
67,340,150,0,4,4,8,19.558773099968676,20.560451800003648,20.560451800003648,20.560451800003648,t,1.2263320999918506,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
55,131,73,0,5,5,77,21.80985520000104,22.795110899955034,22.795110899955034,22.81206149997888,t,0.703649899980519,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
31,100,11,0,6,6,91,23.52703339996515,24.511960799980443,24.511960799980443,24.528431399958208,l,1.0562811000272632,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
16,129,14,0,7,7,35,25.5944795999676,26.595103100000415,26.595103100000415,26.595103100000415,l,0.8932412000140175,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
77,117,21,0,8,8,53,27.51215319999028,28.49636449996615,28.49636449996615,28.513310999958776,l,0.53299540001899,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
48,133,8,0,9,9,31,29.045798699953593,30.048083400004543,30.048083400004543,30.048083400004543,l,0.5381035999744199,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
18,103,82,0,10,10,71,30.613298399955966,31.597200399963185,31.597200399963185,31.614481500000693,l,0.6643427000381052,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
90,149,94,0,11,11,44,32.28072300000349,33.281964399968274,33.281964399968274,33.281964399968274,l,0.4355187999899499,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
40,55,62,0,12,12,3,33.747763599967584,34.732758199970704,34.732758199970704,34.74938589998055,t,0.5341403999482282,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
33,133,93,0,13,13,62,35.298375899961684,36.28272879996803,36.28272879996803,36.30069189995993,t,0.3897809999762103,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
27,50,21,0,14,14,2,36.69886399997631,37.68316590000177,37.68316590000177,37.70007570000598,t,0.4268957999884151,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
98,121,17,0,15,15,61,38.13264209998306,39.11694029998034,39.11694029998034,39.13355489994865,l,1.0145544999977574,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
37,113,42,0,16,16,96,40.15038119995734,41.1511403999757,41.1511403999757,41.1511403999757,l,0.5332476000185125,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
49,60,89,0,17,17,4,41.70091819996014,42.70281559997238,42.70281559997238,42.70281559997238,t,0.7124111999874003,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
4,155,48,0,18,18,50,43.43498989997897,44.436173099966254,44.436173099966254,44.436173099966254,l,0.6306707999901846,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
25,102,29,0,19,19,56,45.0851299999631,46.08596029999899,46.08596029999899,46.08596029999899,t,0.38133309996919706,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
66,146,33,0,20,20,84,46.48583189997589,47.46954879997065,47.46954879997065,47.48647949995939,t,0.459850599989295,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
1,170,100,0,21,21,97,47.953164399950765,48.93691940000281,48.93691940000281,48.953562999959104,t,0.3707134000142105,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
21,24,95,0,22,22,13,49.33753129997058,50.32093210000312,50.32093210000312,50.337688600004185,t,0.49524870002642274,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
32,166,2,0,23,23,54,50.837603499996476,51.83817349997116,51.83817349997116,51.83817349997116,t,0.4591525999712758,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
71,114,34,0,24,24,57,52.32187739998335,53.30576259997906,53.30576259997906,53.322208900004625,t,0.6676852999953553,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
44,144,35,0,25,25,99,54.00522849999834,54.98931169998832,54.98931169998832,55.00663339998573,l,0.42888640001183376,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
2,8,28,0,26,26,12,55.43928289995529,56.44056829996407,56.44056829996407,56.44056829996407,l,0.5566544000175782,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
86,153,12,0,27,27,83,57.0234907999984,58.007510099967476,58.007510099967476,58.02407789998688,l,0.33323879999807104,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
40,85,75,0,28,28,16,58.35721629997715,59.35859989997698,59.35859989997698,59.35859989997698,l,0.3446534999529831,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
91,176,10,0,29,29,85,59.724569999962114,60.70872999995481,60.70872999995481,60.72511369996937,t,0.33148450002772734,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
39,144,25,0,30,30,29,61.059038599953055,62.05877010000404,62.05877010000404,62.05877010000404,t,0.33789249998517334,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
87,90,54,0,31,31,25,62.4256924999645,63.40968449995853,63.40968449995853,63.42657999997027,l,0.34198969998396933,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
57,122,55,0,32,32,33,63.77636929997243,64.76021999999648,64.76021999999648,64.77698989998316,l,0.5483213000115938,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
64,137,27,0,33,33,82,65.32663749996573,66.32759889995214,66.32759889995214,66.32759889995214,t,0.3036817999673076,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
100,177,62,0,34,34,93,66.66013829997974,67.66167929995572,67.66167929995572,67.66167929995572,l,0.3111014000023715,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
54,100,51,0,35,35,98,67.99433580000186,68.97859499999322,68.97859499999322,68.99462209997,t,0.32470529997954145,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
46,68,85,0,36,36,22,69.32796189998044,70.31324469996616,70.31324469996616,70.33034059999045,l,0.39506240002810955,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
38,147,99,0,37,37,55,70.72853719996056,71.7140830999706,71.7140830999706,71.72972559998743,t,0.44569309998769313,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
97,150,66,0,38,38,38,72.17919039999833,73.18016980000539,73.18016980000539,73.18016980000539,l,0.31808419997105375,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
20,171,67,0,39,39,39,73.52974379999796,74.51377989997854,74.51377989997854,74.53077269997448,t,0.34953579999273643,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
45,164,32,0,40,40,34,74.88021899998421,75.86449079995509,75.86449079995509,75.88112599996384,t,0.3678164000157267,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
58,154,77,0,41,41,45,76.27823359996546,77.28216429997701,77.28216429997701,77.28216429997701,t,0.35069229995133355,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
61,122,46,0,42,42,76,77.64816979999887,78.64923459995771,78.64923459995771,78.64923459995771,t,0.3524088999838568,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
63,89,13,0,43,43,23,79.03160549997119,80.01666939997813,80.01666939997813,80.03295649995562,t,0.4023360999999568,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
52,83,49,0,44,44,9,80.44887059996836,81.43332899996312,81.43332899996312,81.44991739996476,l,0.3626550000044517,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
78,80,162,0,45,45,6,81.81598719995236,82.81696139997803,82.81696139997803,82.81696139997803,l,0.29588350001722574,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
81,171,74,0,46,46,58,83.13331299996935,84.1347068999894,84.1347068999894,84.1347068999894,t,0.29404849995626137,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
51,122,40,0,47,47,43,84.45044039998902,85.43454449996352,85.43454449996352,85.45105099998182,t,0.3650686999899335,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
10,111,96,0,48,48,51,85.81769579998218,86.80216229998041,86.80216229998041,86.81842829997186,l,0.30066359997726977,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
7,130,4,0,49,49,80,87.11815959995147,88.11951229994884,88.11951229994884,88.11951229994884,l,0.38224010000703856,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
29,105,30,0,50,50,63,88.51900299999397,89.51951439998811,89.51951439998811,89.51951439998811,t,0.8248524999944493,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
74,143,76,0,51,51,81,90.36934179998934,91.35390119999647,91.35390119999647,91.37044239998795,t,0.5324589000083506,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
92,158,39,0,52,52,32,91.90324729995336,92.90447439998388,92.90447439998388,92.90447439998388,t,0.4015027999994345,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
17,110,60,0,53,53,78,93.33719259995269,94.3213367999997,94.3213367999997,94.33802889997605,t,0.5675470000132918,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
26,172,71,0,54,54,47,94.92162399995141,95.90565659996355,95.90565659996355,95.92254219995812,t,0.6497468999586999,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
88,90,52,0,55,55,15,96.57174929999746,97.57309560000431,97.57309560000431,97.57309560000431,t,0.6169107999885455,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
5,117,97,0,56,56,69,98.20566959999269,99.20719929999905,99.20719929999905,99.20719929999905,t,0.9847146000247449,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
53,139,44,0,57,57,42,100.2232401999645,101.2078050999553,101.2078050999553,101.22400180000113,l,3.1961213999893516,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
68,176,70,0,58,58,52,104.42487980000442,105.42582569998922,105.42582569998922,105.42582569998922,l,2.6167643000371754,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
23,104,15,0,59,59,36,108.05988389998674,109.06020859995624,109.06020859995624,109.06020859995624,t,2.6693986000027508,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
50,108,38,0,60,60,74,111.76109839999117,112.76282760000322,112.76282760000322,112.76282760000322,t,2.6135916999774054,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
47,90,47,0,61,61,19,115.39547029999085,116.39746849995572,116.39746849995572,116.39746849995572,t,3.709341800014954,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
12,146,37,0,62,62,68,120.13072849996388,121.11480949999532,121.11480949999532,121.1318119999487,l,2.7957462000194937,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
43,89,18,0,63,63,26,123.93234759999905,124.91747589997249,124.91747589997249,124.93390559998807,l,2.8627267999690957,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
42,155,26,0,64,64,89,127.80045619996963,128.8011938999989,128.8011938999989,128.8011938999989,l,1.4350038000266068,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
6,167,89,0,65,65,86,130.25124359998154,131.25204329995904,131.25204329995904,131.25204329995904,l,0.8615969000384212,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
11,130,84,0,66,66,49,132.13539670000318,133.11959979997482,133.11959979997482,133.13673289999133,t,0.5992150999954902,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
99,141,91,0,67,67,64,133.7363500999636,134.73751039995113,134.73751039995113,134.73751039995113,l,1.0050548000144772,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
3,56,98,0,68,68,10,135.7704861999955,136.75419229996623,136.75419229996623,136.77141149999807,t,1.0873285999987274,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
65,172,43,0,69,69,59,137.87105739995604,138.85651549999602,138.85651549999602,138.87294279999333,l,1.4214335000142455,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
13,123,90,0,70,70,94,140.30510149995098,141.2901677999762,141.2901677999762,141.30623799999012,l,1.5446272999979556,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
11,30,7,0,71,71,0,142.85666859999765,143.85772179998457,143.85772179998457,143.85772179998457,t,2.037224099971354,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
15,35,13,0,72,72,1,145.92402279999806,146.92524089996004,146.92524089996004,146.92524089996004,l,1.4382419000030495,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
75,156,78,0,73,73,14,148.39146539999638,149.393051299965,149.393051299965,149.393051299965,t,1.0562042000237852,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
34,105,16,0,74,74,72,150.47580899996683,151.46004479995463,151.46004479995463,151.47605919995112,t,1.8524107999983244,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
27,166,72,0,75,75,40,153.3435390999657,154.32762499997625,154.32762499997625,154.34454799996456,t,1.0799774000188336,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
69,139,92,0,76,76,28,155.4276251999545,156.42886409995845,156.42886409995845,156.42886409995845,l,0.6753476999583654,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
96,108,87,0,77,77,11,157.1285214999807,158.1122840999742,158.1122840999742,158.12868249998428,t,0.5445718000410125,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
94,167,9,0,78,78,90,158.67905029997928,159.67967129999306,159.67967129999306,159.67967129999306,l,0.5396139000076801,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
67,169,56,0,79,79,30,160.24627579998923,161.23025599995162,161.23025599995162,161.2475998000009,t,0.46885339997243136,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
72,89,80,0,80,80,21,161.7302058999776,162.71399419999216,162.71399419999216,162.73141899995971,l,0.579200399981346,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
84,158,63,0,81,81,65,163.31404799997108,164.31510109995725,164.31510109995725,164.31510109995725,t,0.841509899997618,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
9,133,69,0,82,82,41,165.1813060999848,166.18239799997536,166.18239799997536,166.18239799997536,l,0.5578082000138238,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
22,113,57,0,83,83,92,166.76529759995174,167.74894469999708,167.74894469999708,167.76585779996822,t,0.5645360000198707,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
35,113,1,0,84,84,67,168.33271099999547,169.31804459996056,169.31804459996056,169.33481789997313,l,0.7618271000101231,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
82,148,83,0,85,85,88,170.1000054999604,171.1013740999624,171.1013740999624,171.1013740999624,t,0.7578825000091456,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
19,154,3,0,86,86,95,171.8840830999543,172.86849809996784,172.86849809996784,172.88550829997985,t,0.38811350002652034,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
78,116,6,0,87,87,75,173.28446329996223,174.26841099996818,174.26841099996818,174.28547919995617,t,0.5842176000005566,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
93,141,19,0,88,88,73,174.86870509997243,175.85256599995773,175.85256599995773,175.86972109996714,t,0.6242102999822237,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
73,127,61,0,89,89,27,176.50263529998483,177.48652179999044,177.48652179999044,177.50336489995243,t,0.697410199965816,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
79,567,88,0,90,90,20,178.20305709994864,179.18810009997105,179.18810009997105,179.20485579996603,t,0.675638499960769,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
76,136,31,0,91,91,37,179.8871629999485,180.8718194999965,180.8718194999965,180.8887574999826,t,1.558640600007493,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
60,160,20,0,92,92,48,182.4549502999871,183.45595179998782,183.45595179998782,183.45595179998782,l,2.0938817999558523,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
80,90,22,0,93,93,24,185.57264519995078,186.55728419998195,186.55728419998195,186.57361569994828,l,0.7432960000005551,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
28,161,59,0,94,94,79,187.32320929999696,188.30730289994972,188.30730289994972,188.32438359997468,l,0.5915212000254542,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
15,140,53,0,95,95,70,188.92410849995213,189.92455809999956,189.92455809999956,189.92455809999956,t,0.3511832000222057,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
70,89,50,0,96,96,17,190.2913402999984,191.29133559996262,191.29133559996262,191.29133559996262,l,0.28924720000941306,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
59,65,58,0,97,97,18,191.6082259999821,192.59241899999324,192.59241899999324,192.6091058999882,t,0.3210346999694593,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
62,170,79,0,98,98,87,192.94201129995054,193.92619009996997,193.92619009996997,193.94205219997093,l,0.34886520000873134,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
36,129,86,0,99,99,60,194.29254870000295,195.27781239995966,195.27781239995966,195.2948850999819,t,0.6049551999894902,None,257633 zy,001,2023-11-22_19h46.47.360,mtg,2023.1.3,59.37519484340603,
